assay,seed,double_budget,model,selection_policy,n_train_doubles,n_test_higher,spearman_higher,abs_spearman_higher,top1pct_recall_at_100,pair_coverage
F7YBW8_MESOW_Aakre_2015.csv,2,50,pairwise_plus_zscore:VenusREM,random_doubles,50,8656,0.24706671697344307,0.24706671697344307,0.19540229885057472,0.0942997565568876
F7YBW8_MESOW_Aakre_2015.csv,2,50,pairwise_plus_plm_ensemble,random_doubles,50,8656,0.24706651993147835,0.24706651993147835,0.19540229885057472,0.0942997565568876
F7YBW8_MESOW_Aakre_2015.csv,2,50,pairwise_residual_from_doubles,informative_pair_coverage,50,8656,0.2894679776797402,0.2894679776797402,0.27586206896551724,0.17307427311561252
F7YBW8_MESOW_Aakre_2015.csv,2,50,pairwise_plus_zscore:ProSST-2048,informative_pair_coverage,50,8656,0.28946771596169074,0.28946771596169074,0.27586206896551724,0.17307427311561252
F7YBW8_MESOW_Aakre_2015.csv,2,50,pairwise_plus_zscore:ESM3,informative_pair_coverage,50,8656,0.289467997282368,0.289467997282368,0.27586206896551724,0.17307427311561252
F7YBW8_MESOW_Aakre_2015.csv,2,50,pairwise_plus_zscore:S2F_MSA,informative_pair_coverage,50,8656,0.28946800233354003,0.28946800233354003,0.27586206896551724,0.17307427311561252
F7YBW8_MESOW_Aakre_2015.csv,2,50,pairwise_plus_zscore:VenusREM,informative_pair_coverage,50,8656,0.28946769369397823,0.28946769369397823,0.27586206896551724,0.17307427311561252
F7YBW8_MESOW_Aakre_2015.csv,2,50,pairwise_plus_plm_ensemble,informative_pair_coverage,50,8656,0.2894680002242594,0.2894680002242594,0.27586206896551724,0.17307427311561252
F7YBW8_MESOW_Aakre_2015.csv,2,100,pairwise_residual_from_doubles,random_doubles,100,8656,0.28038832779769224,0.28038832779769224,0.19540229885057472,0.20148362500574157
F7YBW8_MESOW_Aakre_2015.csv,2,100,pairwise_plus_zscore:ProSST-2048,random_doubles,100,8656,0.2803884484509473,0.2803884484509473,0.19540229885057472,0.20148362500574157
F7YBW8_MESOW_Aakre_2015.csv,2,100,pairwise_plus_zscore:ESM3,random_doubles,100,8656,0.2803885375217974,0.2803885375217974,0.19540229885057472,0.20148362500574157
F7YBW8_MESOW_Aakre_2015.csv,2,100,pairwise_plus_zscore:S2F_MSA,random_doubles,100,8656,0.2803884905903036,0.2803884905903036,0.19540229885057472,0.20148362500574157
F7YBW8_MESOW_Aakre_2015.csv,2,100,pairwise_plus_zscore:VenusREM,random_doubles,100,8656,0.2803884484509473,0.2803884484509473,0.19540229885057472,0.20148362500574157
F7YBW8_MESOW_Aakre_2015.csv,2,100,pairwise_plus_plm_ensemble,random_doubles,100,8656,0.2803885054570314,0.2803885054570314,0.19540229885057472,0.20148362500574157
F7YBW8_MESOW_Aakre_2015.csv,2,100,pairwise_residual_from_doubles,informative_pair_coverage,100,8656,0.27259015649058865,0.27259015649058865,0.27586206896551724,0.3198291304946948
F7YBW8_MESOW_Aakre_2015.csv,2,100,pairwise_plus_zscore:ProSST-2048,informative_pair_coverage,100,8656,0.27259006980445927,0.27259006980445927,0.27586206896551724,0.3198291304946948
F7YBW8_MESOW_Aakre_2015.csv,2,100,pairwise_plus_zscore:ESM3,informative_pair_coverage,100,8656,0.27259022526214155,0.27259022526214155,0.27586206896551724,0.3198291304946948
F7YBW8_MESOW_Aakre_2015.csv,2,100,pairwise_plus_zscore:S2F_MSA,informative_pair_coverage,100,8656,0.27259031412021334,0.27259031412021334,0.27586206896551724,0.3198291304946948
F7YBW8_MESOW_Aakre_2015.csv,2,100,pairwise_plus_zscore:VenusREM,informative_pair_coverage,100,8656,0.272590085346527,0.272590085346527,0.27586206896551724,0.3198291304946948
F7YBW8_MESOW_Aakre_2015.csv,2,100,pairwise_plus_plm_ensemble,informative_pair_coverage,100,8656,0.27259009965818104,0.27259009965818104,0.27586206896551724,0.3198291304946948
F7YBW8_MESOW_Aakre_2015.csv,3,20,pairwise_residual_from_doubles,random_doubles,20,8656,0.2274307407528049,0.2274307407528049,0.26436781609195403,0.040696339166781496
F7YBW8_MESOW_Aakre_2015.csv,3,20,pairwise_plus_zscore:ProSST-2048,random_doubles,20,8656,0.227430636131471,0.227430636131471,0.26436781609195403,0.040696339166781496
F7YBW8_MESOW_Aakre_2015.csv,3,20,pairwise_plus_zscore:ESM3,random_doubles,20,8656,0.22743062317049667,0.22743062317049667,0.26436781609195403,0.040696339166781496
F7YBW8_MESOW_Aakre_2015.csv,3,20,pairwise_plus_zscore:S2F_MSA,random_doubles,20,8656,0.2274305975908435,0.2274305975908435,0.26436781609195403,0.040696339166781496
F7YBW8_MESOW_Aakre_2015.csv,3,20,pairwise_plus_zscore:VenusREM,random_doubles,20,8656,0.2274305689860379,0.2274305689860379,0.26436781609195403,0.040696339166781496
F7YBW8_MESOW_Aakre_2015.csv,3,20,pairwise_plus_plm_ensemble,random_doubles,20,8656,0.22743094454900326,0.22743094454900326,0.26436781609195403,0.040696339166781496
F7YBW8_MESOW_Aakre_2015.csv,3,20,pairwise_residual_from_doubles,informative_pair_coverage,20,8656,0.27615617529289216,0.27615617529289216,0.27586206896551724,0.0711956272105094
F7YBW8_MESOW_Aakre_2015.csv,3,20,pairwise_plus_zscore:ProSST-2048,informative_pair_coverage,20,8656,0.27615627625188327,0.27615627625188327,0.27586206896551724,0.0711956272105094
F7YBW8_MESOW_Aakre_2015.csv,3,20,pairwise_plus_zscore:ESM3,informative_pair_coverage,20,8656,0.27615635167716795,0.27615635167716795,0.27586206896551724,0.0711956272105094
F7YBW8_MESOW_Aakre_2015.csv,3,20,pairwise_plus_zscore:S2F_MSA,informative_pair_coverage,20,8656,0.27615632392347556,0.27615632392347556,0.27586206896551724,0.0711956272105094
F7YBW8_MESOW_Aakre_2015.csv,3,20,pairwise_plus_zscore:VenusREM,informative_pair_coverage,20,8656,0.2761561934626189,0.2761561934626189,0.27586206896551724,0.0711956272105094
F7YBW8_MESOW_Aakre_2015.csv,3,20,pairwise_plus_plm_ensemble,informative_pair_coverage,20,8656,0.27615671022711985,0.27615671022711985,0.27586206896551724,0.0711956272105094
F7YBW8_MESOW_Aakre_2015.csv,3,50,pairwise_residual_from_doubles,random_doubles,50,8656,0.2611818213726888,0.2611818213726888,0.1839080459770115,0.09379449726700657
F7YBW8_MESOW_Aakre_2015.csv,3,50,pairwise_plus_zscore:ProSST-2048,random_doubles,50,8656,0.2611817540130624,0.2611817540130624,0.1839080459770115,0.09379449726700657
F7YBW8_MESOW_Aakre_2015.csv,3,50,pairwise_plus_zscore:ESM3,random_doubles,50,8656,0.2611817654383324,0.2611817654383324,0.1839080459770115,0.09379449726700657
F7YBW8_MESOW_Aakre_2015.csv,3,50,pairwise_plus_zscore:S2F_MSA,random_doubles,50,8656,0.2611817848474146,0.2611817848474146,0.1839080459770115,0.09379449726700657
F7YBW8_MESOW_Aakre_2015.csv,3,50,pairwise_plus_zscore:VenusREM,random_doubles,50,8656,0.2611817540130624,0.2611817540130624,0.1839080459770115,0.09379449726700657
F7YBW8_MESOW_Aakre_2015.csv,3,50,pairwise_plus_plm_ensemble,random_doubles,50,8656,0.2611818232955298,0.2611818232955298,0.1839080459770115,0.09379449726700657
F7YBW8_MESOW_Aakre_2015.csv,3,50,pairwise_residual_from_doubles,informative_pair_coverage,50,8656,0.2894679776797402,0.2894679776797402,0.27586206896551724,0.17307427311561252
F7YBW8_MESOW_Aakre_2015.csv,3,50,pairwise_plus_zscore:ProSST-2048,informative_pair_coverage,50,8656,0.28946771596169074,0.28946771596169074,0.27586206896551724,0.17307427311561252
F7YBW8_MESOW_Aakre_2015.csv,3,50,pairwise_plus_zscore:ESM3,informative_pair_coverage,50,8656,0.289467997282368,0.289467997282368,0.27586206896551724,0.17307427311561252
F7YBW8_MESOW_Aakre_2015.csv,3,50,pairwise_plus_zscore:S2F_MSA,informative_pair_coverage,50,8656,0.28946800233354003,0.28946800233354003,0.27586206896551724,0.17307427311561252
F7YBW8_MESOW_Aakre_2015.csv,3,50,pairwise_plus_zscore:VenusREM,informative_pair_coverage,50,8656,0.28946769369397823,0.28946769369397823,0.27586206896551724,0.17307427311561252
F7YBW8_MESOW_Aakre_2015.csv,3,50,pairwise_plus_plm_ensemble,informative_pair_coverage,50,8656,0.2894680002242594,0.2894680002242594,0.27586206896551724,0.17307427311561252
F7YBW8_MESOW_Aakre_2015.csv,3,100,pairwise_residual_from_doubles,random_doubles,100,8656,0.2850256047297431,0.2850256047297431,0.20689655172413793,0.2140921409214092
F7YBW8_MESOW_Aakre_2015.csv,3,100,pairwise_plus_zscore:ProSST-2048,random_doubles,100,8656,0.28502570378401193,0.28502570378401193,0.20689655172413793,0.2140921409214092
F7YBW8_MESOW_Aakre_2015.csv,3,100,pairwise_plus_zscore:ESM3,random_doubles,100,8656,0.2850256612098478,0.2850256612098478,0.20689655172413793,0.2140921409214092
F7YBW8_MESOW_Aakre_2015.csv,3,100,pairwise_plus_zscore:S2F_MSA,random_doubles,100,8656,0.2850256526524593,0.2850256526524593,0.20689655172413793,0.2140921409214092
F7YBW8_MESOW_Aakre_2015.csv,3,100,pairwise_plus_zscore:VenusREM,random_doubles,100,8656,0.28502570378401193,0.28502570378401193,0.20689655172413793,0.2140921409214092
F7YBW8_MESOW_Aakre_2015.csv,3,100,pairwise_plus_plm_ensemble,random_doubles,100,8656,0.2850255500285561,0.2850255500285561,0.20689655172413793,0.2140921409214092
F7YBW8_MESOW_Aakre_2015.csv,3,100,pairwise_residual_from_doubles,informative_pair_coverage,100,8656,0.27259015649058865,0.27259015649058865,0.27586206896551724,0.3198291304946948
F7YBW8_MESOW_Aakre_2015.csv,3,100,pairwise_plus_zscore:ProSST-2048,informative_pair_coverage,100,8656,0.27259006980445927,0.27259006980445927,0.27586206896551724,0.3198291304946948
F7YBW8_MESOW_Aakre_2015.csv,3,100,pairwise_plus_zscore:ESM3,informative_pair_coverage,100,8656,0.27259022526214155,0.27259022526214155,0.27586206896551724,0.3198291304946948
