assay,seed,double_budget,model,selection_policy,n_train_doubles,n_test_higher,spearman_higher,abs_spearman_higher,top1pct_recall_at_100,pair_coverage
Q8WTC7_9CNID_Somermeyer_2022.csv,3,100,pairwise_residual_from_doubles,informative_pair_coverage,100,21049,0.7226938389549915,0.7226938389549915,0.21800947867298578,0.06392797211823932
Q8WTC7_9CNID_Somermeyer_2022.csv,4,20,pairwise_residual_from_doubles,random_doubles,20,21049,0.7402246488664685,0.7402246488664685,0.2132701421800948,0.000726087517748806
Q8WTC7_9CNID_Somermeyer_2022.csv,4,20,pairwise_residual_from_doubles,informative_pair_coverage,20,21049,0.732714660440108,0.732714660440108,0.22748815165876776,0.01997547437717826
Q8WTC7_9CNID_Somermeyer_2022.csv,4,50,pairwise_residual_from_doubles,random_doubles,50,21049,0.740818236919325,0.740818236919325,0.20853080568720378,0.0021137214405576353
Q8WTC7_9CNID_Somermeyer_2022.csv,4,50,pairwise_residual_from_doubles,informative_pair_coverage,50,21049,0.7256904172568799,0.7256904172568799,0.23696682464454977,0.038095391764554024
Q8WTC7_9CNID_Somermeyer_2022.csv,4,100,pairwise_residual_from_doubles,random_doubles,100,21049,0.7402330033381731,0.7402330033381731,0.2132701421800948,0.002799470762875952
Q8WTC7_9CNID_Somermeyer_2022.csv,4,100,pairwise_residual_from_doubles,informative_pair_coverage,100,21049,0.7226938389549915,0.7226938389549915,0.21800947867298578,0.06392797211823932
GFP_AEQVI_Sarkisyan_2016.csv,all,0,additive_all_singles,none,0,37853,0.5554072443650994,0.5554072443650994,0.005277044854881266,0.0
GFP_AEQVI_Sarkisyan_2016.csv,0,20,pairwise_residual_from_doubles,random_doubles,20,37853,0.5553244539231111,0.5553244539231111,0.005277044854881266,0.00024924541634940373
GFP_AEQVI_Sarkisyan_2016.csv,0,20,pairwise_residual_from_doubles,informative_pair_coverage,20,37853,0.5551342412446701,0.5551342412446701,0.005277044854881266,0.0009558972561092517
GFP_AEQVI_Sarkisyan_2016.csv,0,50,pairwise_residual_from_doubles,random_doubles,50,37853,0.5553452096593776,0.5553452096593776,0.005277044854881266,0.00039714928978751144
GFP_AEQVI_Sarkisyan_2016.csv,0,50,pairwise_residual_from_doubles,informative_pair_coverage,50,37853,0.5560302911599937,0.5560302911599937,0.005277044854881266,0.002130911361756441
GFP_AEQVI_Sarkisyan_2016.csv,0,100,pairwise_residual_from_doubles,random_doubles,100,37853,0.5561952170044923,0.5561952170044923,0.005277044854881266,0.0008244271463864893
GFP_AEQVI_Sarkisyan_2016.csv,0,100,pairwise_residual_from_doubles,informative_pair_coverage,100,37853,0.5565159799414591,0.5565159799414591,0.005277044854881266,0.0038728903155830427
GFP_AEQVI_Sarkisyan_2016.csv,1,20,pairwise_residual_from_doubles,random_doubles,20,37853,0.5557526254345466,0.5557526254345466,0.005277044854881266,0.000164337637153453
GFP_AEQVI_Sarkisyan_2016.csv,1,20,pairwise_residual_from_doubles,informative_pair_coverage,20,37853,0.5551342412446701,0.5551342412446701,0.005277044854881266,0.0009558972561092517
GFP_AEQVI_Sarkisyan_2016.csv,1,50,pairwise_residual_from_doubles,random_doubles,50,37853,0.5560042086407836,0.5560042086407836,0.005277044854881266,0.0003588038411183724
GFP_AEQVI_Sarkisyan_2016.csv,1,50,pairwise_residual_from_doubles,informative_pair_coverage,50,37853,0.5560302911599937,0.5560302911599937,0.005277044854881266,0.002130911361756441
GFP_AEQVI_Sarkisyan_2016.csv,1,100,pairwise_residual_from_doubles,random_doubles,100,37853,0.5562072712522547,0.5562072712522547,0.005277044854881266,0.0010654556808782204
GFP_AEQVI_Sarkisyan_2016.csv,1,100,pairwise_residual_from_doubles,informative_pair_coverage,100,37853,0.5565159799414591,0.5565159799414591,0.005277044854881266,0.0038728903155830427
GFP_AEQVI_Sarkisyan_2016.csv,2,20,pairwise_residual_from_doubles,random_doubles,20,37853,0.5556539070916797,0.5556539070916797,0.005277044854881266,0.00013420907034198662
GFP_AEQVI_Sarkisyan_2016.csv,2,20,pairwise_residual_from_doubles,informative_pair_coverage,20,37853,0.5551342412446701,0.5551342412446701,0.005277044854881266,0.0009558972561092517
GFP_AEQVI_Sarkisyan_2016.csv,2,50,pairwise_residual_from_doubles,random_doubles,50,37853,0.5555260091730974,0.5555260091730974,0.005277044854881266,0.00038619344731061455
GFP_AEQVI_Sarkisyan_2016.csv,2,50,pairwise_residual_from_doubles,informative_pair_coverage,50,37853,0.5560302911599937,0.5560302911599937,0.005277044854881266,0.002130911361756441
GFP_AEQVI_Sarkisyan_2016.csv,2,100,pairwise_residual_from_doubles,random_doubles,100,37853,0.5560370181315389,0.5560370181315389,0.005277044854881266,0.0008709894769133009
GFP_AEQVI_Sarkisyan_2016.csv,2,100,pairwise_residual_from_doubles,informative_pair_coverage,100,37853,0.5565159799414591,0.5565159799414591,0.005277044854881266,0.0038728903155830427
GFP_AEQVI_Sarkisyan_2016.csv,3,20,pairwise_residual_from_doubles,random_doubles,20,37853,0.5556764940788693,0.5556764940788693,0.005277044854881266,0.00011229738538819289
GFP_AEQVI_Sarkisyan_2016.csv,3,20,pairwise_residual_from_doubles,informative_pair_coverage,20,37853,0.5551342412446701,0.5551342412446701,0.005277044854881266,0.0009558972561092517
GFP_AEQVI_Sarkisyan_2016.csv,3,50,pairwise_residual_from_doubles,random_doubles,50,37853,0.5554590884088967,0.5554590884088967,0.005277044854881266,0.0005067077145564801
GFP_AEQVI_Sarkisyan_2016.csv,3,50,pairwise_residual_from_doubles,informative_pair_coverage,50,37853,0.5560302911599937,0.5560302911599937,0.005277044854881266,0.002130911361756441
GFP_AEQVI_Sarkisyan_2016.csv,3,100,pairwise_residual_from_doubles,random_doubles,100,37853,0.5561778426577034,0.5561778426577034,0.005277044854881266,0.0009778089410630453
GFP_AEQVI_Sarkisyan_2016.csv,3,100,pairwise_residual_from_doubles,informative_pair_coverage,100,37853,0.5565159799414591,0.5565159799414591,0.005277044854881266,0.0038728903155830427
GFP_AEQVI_Sarkisyan_2016.csv,4,20,pairwise_residual_from_doubles,random_doubles,20,37853,0.5552706629920886,0.5552706629920886,0.005277044854881266,0.00019172724334569517
GFP_AEQVI_Sarkisyan_2016.csv,4,20,pairwise_residual_from_doubles,informative_pair_coverage,20,37853,0.5551342412446701,0.5551342412446701,0.005277044854881266,0.0009558972561092517
GFP_AEQVI_Sarkisyan_2016.csv,4,50,pairwise_residual_from_doubles,random_doubles,50,37853,0.5557341016289066,0.5557341016289066,0.005277044854881266,0.00046014538402966844
GFP_AEQVI_Sarkisyan_2016.csv,4,50,pairwise_residual_from_doubles,informative_pair_coverage,50,37853,0.5560302911599937,0.5560302911599937,0.005277044854881266,0.002130911361756441
GFP_AEQVI_Sarkisyan_2016.csv,4,100,pairwise_residual_from_doubles,random_doubles,100,37853,0.5559579860030591,0.5559579860030591,0.005277044854881266,0.0007997765008134713
GFP_AEQVI_Sarkisyan_2016.csv,4,100,pairwise_residual_from_doubles,informative_pair_coverage,100,37853,0.5565159799414591,0.5565159799414591,0.005277044854881266,0.0038728903155830427
GCN4_YEAST_Staller_2018.csv,all,0,additive_all_singles,none,0,2550,0.02252320062895941,0.02252320062895941,0.038461538461538464,0.0
GCN4_YEAST_Staller_2018.csv,0,20,pairwise_residual_from_doubles,random_doubles,4,2550,0.022241671489109098,0.022241671489109098,0.038461538461538464,2.3956618791008094e-05
GCN4_YEAST_Staller_2018.csv,0,20,pairwise_residual_from_doubles,informative_pair_coverage,4,2550,0.022241671489109098,0.022241671489109098,0.038461538461538464,2.3956618791008094e-05
GCN4_YEAST_Staller_2018.csv,0,50,pairwise_residual_from_doubles,random_doubles,4,2550,0.022241671489109098,0.022241671489109098,0.038461538461538464,2.3956618791008094e-05
GCN4_YEAST_Staller_2018.csv,0,50,pairwise_residual_from_doubles,informative_pair_coverage,4,2550,0.022241671489109098,0.022241671489109098,0.038461538461538464,2.3956618791008094e-05
GCN4_YEAST_Staller_2018.csv,0,100,pairwise_residual_from_doubles,random_doubles,4,2550,0.022241671489109098,0.022241671489109098,0.038461538461538464,2.3956618791008094e-05
GCN4_YEAST_Staller_2018.csv,0,100,pairwise_residual_from_doubles,informative_pair_coverage,4,2550,0.022241671489109098,0.022241671489109098,0.038461538461538464,2.3956618791008094e-05
GCN4_YEAST_Staller_2018.csv,1,20,pairwise_residual_from_doubles,random_doubles,4,2550,0.022241671489109098,0.022241671489109098,0.038461538461538464,2.3956618791008094e-05
GCN4_YEAST_Staller_2018.csv,1,20,pairwise_residual_from_doubles,informative_pair_coverage,4,2550,0.022241671489109098,0.022241671489109098,0.038461538461538464,2.3956618791008094e-05
GCN4_YEAST_Staller_2018.csv,1,50,pairwise_residual_from_doubles,random_doubles,4,2550,0.022241671489109098,0.022241671489109098,0.038461538461538464,2.3956618791008094e-05
GCN4_YEAST_Staller_2018.csv,1,50,pairwise_residual_from_doubles,informative_pair_coverage,4,2550,0.022241671489109098,0.022241671489109098,0.038461538461538464,2.3956618791008094e-05
GCN4_YEAST_Staller_2018.csv,1,100,pairwise_residual_from_doubles,random_doubles,4,2550,0.022241671489109098,0.022241671489109098,0.038461538461538464,2.3956618791008094e-05
GCN4_YEAST_Staller_2018.csv,1,100,pairwise_residual_from_doubles,informative_pair_coverage,4,2550,0.022241671489109098,0.022241671489109098,0.038461538461538464,2.3956618791008094e-05
GCN4_YEAST_Staller_2018.csv,2,20,pairwise_residual_from_doubles,random_doubles,4,2550,0.022241671489109098,0.022241671489109098,0.038461538461538464,2.3956618791008094e-05
GCN4_YEAST_Staller_2018.csv,2,20,pairwise_residual_from_doubles,informative_pair_coverage,4,2550,0.022241671489109098,0.022241671489109098,0.038461538461538464,2.3956618791008094e-05
GCN4_YEAST_Staller_2018.csv,2,50,pairwise_residual_from_doubles,random_doubles,4,2550,0.022241671489109098,0.022241671489109098,0.038461538461538464,2.3956618791008094e-05
GCN4_YEAST_Staller_2018.csv,2,50,pairwise_residual_from_doubles,informative_pair_coverage,4,2550,0.022241671489109098,0.022241671489109098,0.038461538461538464,2.3956618791008094e-05
GCN4_YEAST_Staller_2018.csv,2,100,pairwise_residual_from_doubles,random_doubles,4,2550,0.022241671489109098,0.022241671489109098,0.038461538461538464,2.3956618791008094e-05
GCN4_YEAST_Staller_2018.csv,2,100,pairwise_residual_from_doubles,informative_pair_coverage,4,2550,0.022241671489109098,0.022241671489109098,0.038461538461538464,2.3956618791008094e-05
GCN4_YEAST_Staller_2018.csv,3,20,pairwise_residual_from_doubles,random_doubles,4,2550,0.022241671489109098,0.022241671489109098,0.038461538461538464,2.3956618791008094e-05
GCN4_YEAST_Staller_2018.csv,3,20,pairwise_residual_from_doubles,informative_pair_coverage,4,2550,0.022241671489109098,0.022241671489109098,0.038461538461538464,2.3956618791008094e-05
GCN4_YEAST_Staller_2018.csv,3,50,pairwise_residual_from_doubles,random_doubles,4,2550,0.022241671489109098,0.022241671489109098,0.038461538461538464,2.3956618791008094e-05
GCN4_YEAST_Staller_2018.csv,3,50,pairwise_residual_from_doubles,informative_pair_coverage,4,2550,0.022241671489109098,0.022241671489109098,0.038461538461538464,2.3956618791008094e-05
GCN4_YEAST_Staller_2018.csv,3,100,pairwise_residual_from_doubles,random_doubles,4,2550,0.022241671489109098,0.022241671489109098,0.038461538461538464,2.3956618791008094e-05
GCN4_YEAST_Staller_2018.csv,3,100,pairwise_residual_from_doubles,informative_pair_coverage,4,2550,0.022241671489109098,0.022241671489109098,0.038461538461538464,2.3956618791008094e-05
GCN4_YEAST_Staller_2018.csv,4,20,pairwise_residual_from_doubles,random_doubles,4,2550,0.022241671489109098,0.022241671489109098,0.038461538461538464,2.3956618791008094e-05
GCN4_YEAST_Staller_2018.csv,4,20,pairwise_residual_from_doubles,informative_pair_coverage,4,2550,0.022241671489109098,0.022241671489109098,0.038461538461538464,2.3956618791008094e-05
GCN4_YEAST_Staller_2018.csv,4,50,pairwise_residual_from_doubles,random_doubles,4,2550,0.022241671489109098,0.022241671489109098,0.038461538461538464,2.3956618791008094e-05
GCN4_YEAST_Staller_2018.csv,4,50,pairwise_residual_from_doubles,informative_pair_coverage,4,2550,0.022241671489109098,0.022241671489109098,0.038461538461538464,2.3956618791008094e-05
GCN4_YEAST_Staller_2018.csv,4,100,pairwise_residual_from_doubles,random_doubles,4,2550,0.022241671489109098,0.022241671489109098,0.038461538461538464,2.3956618791008094e-05
GCN4_YEAST_Staller_2018.csv,4,100,pairwise_residual_from_doubles,informative_pair_coverage,4,2550,0.022241671489109098,0.022241671489109098,0.038461538461538464,2.3956618791008094e-05
CAPSD_AAV2S_Sinai_2021.csv,all,0,additive_all_singles,none,0,30963,0.0983091684102635,0.0983091684102635,0.0,0.0
CAPSD_AAV2S_Sinai_2021.csv,0,20,pairwise_residual_from_doubles,random_doubles,20,30963,0.10265596684497708,0.10265596684497708,0.0,0.0007932756395682618
CAPSD_AAV2S_Sinai_2021.csv,0,20,pairwise_residual_from_doubles,informative_pair_coverage,20,30963,0.10130953488415533,0.10130953488415533,0.0,0.016819079178722548
CAPSD_AAV2S_Sinai_2021.csv,0,50,pairwise_residual_from_doubles,random_doubles,50,30963,0.10065242598477625,0.10065242598477625,0.0,0.0013886412742133078
CAPSD_AAV2S_Sinai_2021.csv,0,50,pairwise_residual_from_doubles,informative_pair_coverage,50,30963,0.1037192010662693,0.1037192010662693,0.0,0.033845882081620704
CAPSD_AAV2S_Sinai_2021.csv,0,100,pairwise_residual_from_doubles,random_doubles,100,30963,0.10370422537685883,0.10370422537685883,0.0,0.0028966827993307043
CAPSD_AAV2S_Sinai_2021.csv,0,100,pairwise_residual_from_doubles,informative_pair_coverage,100,30963,0.10401919886172895,0.10401919886172895,0.0,0.05597091213613591
CAPSD_AAV2S_Sinai_2021.csv,1,20,pairwise_residual_from_doubles,random_doubles,20,30963,0.10221426483067768,0.10221426483067768,0.0,0.0013035890406925868
CAPSD_AAV2S_Sinai_2021.csv,1,20,pairwise_residual_from_doubles,informative_pair_coverage,20,30963,0.10130953488415533,0.10130953488415533,0.0,0.016819079178722548
CAPSD_AAV2S_Sinai_2021.csv,1,50,pairwise_residual_from_doubles,random_doubles,50,30963,0.10235716243570551,0.10235716243570551,0.0,0.0013493863972037442
CAPSD_AAV2S_Sinai_2021.csv,1,50,pairwise_residual_from_doubles,informative_pair_coverage,50,30963,0.1037192010662693,0.1037192010662693,0.0,0.033845882081620704
CAPSD_AAV2S_Sinai_2021.csv,1,100,pairwise_residual_from_doubles,random_doubles,100,30963,0.10472139446177377,0.10472139446177377,0.0,0.003532938930860712
CAPSD_AAV2S_Sinai_2021.csv,1,100,pairwise_residual_from_doubles,informative_pair_coverage,100,30963,0.10401919886172895,0.10401919886172895,0.0,0.05597091213613591
CAPSD_AAV2S_Sinai_2021.csv,2,20,pairwise_residual_from_doubles,random_doubles,20,30963,0.098467725419097,0.098467725419097,0.0,0.000670604148913376
CAPSD_AAV2S_Sinai_2021.csv,2,20,pairwise_residual_from_doubles,informative_pair_coverage,20,30963,0.10130953488415533,0.10130953488415533,0.0,0.016819079178722548
CAPSD_AAV2S_Sinai_2021.csv,2,50,pairwise_residual_from_doubles,random_doubles,50,30963,0.10396608177524132,0.10396608177524132,0.0,0.0012054518481686783
CAPSD_AAV2S_Sinai_2021.csv,2,50,pairwise_residual_from_doubles,informative_pair_coverage,50,30963,0.1037192010662693,0.1037192010662693,0.0,0.033845882081620704
CAPSD_AAV2S_Sinai_2021.csv,2,100,pairwise_residual_from_doubles,random_doubles,100,30963,0.10652148812320021,0.10652148812320021,0.0,0.0034069962004550296
CAPSD_AAV2S_Sinai_2021.csv,2,100,pairwise_residual_from_doubles,informative_pair_coverage,100,30963,0.10401919886172895,0.10401919886172895,0.0,0.05597091213613591
CAPSD_AAV2S_Sinai_2021.csv,3,20,pairwise_residual_from_doubles,random_doubles,20,30963,0.09783604876774506,0.09783604876774506,0.0,0.0006149930731498277
CAPSD_AAV2S_Sinai_2021.csv,3,20,pairwise_residual_from_doubles,informative_pair_coverage,20,30963,0.10130953488415533,0.10130953488415533,0.0,0.016819079178722548
CAPSD_AAV2S_Sinai_2021.csv,3,50,pairwise_residual_from_doubles,random_doubles,50,30963,0.10460754572302493,0.10460754572302493,0.0,0.0016830528517850338
CAPSD_AAV2S_Sinai_2021.csv,3,50,pairwise_residual_from_doubles,informative_pair_coverage,50,30963,0.1037192010662693,0.1037192010662693,0.0,0.033845882081620704
CAPSD_AAV2S_Sinai_2021.csv,3,100,pairwise_residual_from_doubles,random_doubles,100,30963,0.10186263887908978,0.10186263887908978,0.0,0.0035378457904869077
CAPSD_AAV2S_Sinai_2021.csv,3,100,pairwise_residual_from_doubles,informative_pair_coverage,100,30963,0.10401919886172895,0.10401919886172895,0.0,0.05597091213613591
CAPSD_AAV2S_Sinai_2021.csv,4,20,pairwise_residual_from_doubles,random_doubles,20,30963,0.0982864366761864,0.0982864366761864,0.0,0.0006656972892871805
CAPSD_AAV2S_Sinai_2021.csv,4,20,pairwise_residual_from_doubles,informative_pair_coverage,20,30963,0.10130953488415533,0.10130953488415533,0.0,0.016819079178722548
CAPSD_AAV2S_Sinai_2021.csv,4,50,pairwise_residual_from_doubles,random_doubles,50,30963,0.10955723180406524,0.10955723180406524,0.0,0.0014916853263634117
CAPSD_AAV2S_Sinai_2021.csv,4,50,pairwise_residual_from_doubles,informative_pair_coverage,50,30963,0.1037192010662693,0.1037192010662693,0.0,0.033845882081620704
CAPSD_AAV2S_Sinai_2021.csv,4,100,pairwise_residual_from_doubles,random_doubles,100,30963,0.10091933804101261,0.10091933804101261,0.0,0.002173738814404577
CAPSD_AAV2S_Sinai_2021.csv,4,100,pairwise_residual_from_doubles,informative_pair_coverage,100,30963,0.10401919886172895,0.10401919886172895,0.0,0.05597091213613591
SPG1_STRSG_Wu_2016.csv,all,0,additive_all_singles,none,0,147193,0.22696132730718532,0.22696132730718532,0.021059782608695652,0.0
SPG1_STRSG_Wu_2016.csv,0,20,pairwise_residual_from_doubles,random_doubles,20,147193,0.2246370032086619,0.2246370032086619,0.02377717391304348,0.009489492622664734
SPG1_STRSG_Wu_2016.csv,0,20,pairwise_residual_from_doubles,informative_pair_coverage,20,147193,0.21780858599874234,0.21780858599874234,0.021059782608695652,0.009911799885977039
SPG1_STRSG_Wu_2016.csv,0,50,pairwise_residual_from_doubles,random_doubles,50,147193,0.22244589549728827,0.22244589549728827,0.016983695652173912,0.023589586896550867
SPG1_STRSG_Wu_2016.csv,0,50,pairwise_residual_from_doubles,informative_pair_coverage,50,147193,0.21201366728768375,0.21201366728768375,0.021059782608695652,0.024779499714942598
SPG1_STRSG_Wu_2016.csv,0,100,pairwise_residual_from_doubles,random_doubles,100,147193,0.239537184747232,0.239537184747232,0.03736413043478261,0.04746857847648928
SPG1_STRSG_Wu_2016.csv,0,100,pairwise_residual_from_doubles,informative_pair_coverage,100,147193,0.21746375266881512,0.21746375266881512,0.019021739130434784,0.049558999429885196
SPG1_STRSG_Wu_2016.csv,1,20,pairwise_residual_from_doubles,random_doubles,20,147193,0.22487220339898864,0.22487220339898864,0.021739130434782608,0.009504397584899286
SPG1_STRSG_Wu_2016.csv,1,20,pairwise_residual_from_doubles,informative_pair_coverage,20,147193,0.21780858599874234,0.21780858599874234,0.021059782608695652,0.009911799885977039
SPG1_STRSG_Wu_2016.csv,1,50,pairwise_residual_from_doubles,random_doubles,50,147193,0.2210741529816618,0.2210741529816618,0.022418478260869564,0.02379080388671732
SPG1_STRSG_Wu_2016.csv,1,50,pairwise_residual_from_doubles,informative_pair_coverage,50,147193,0.21201366728768375,0.21201366728768375,0.021059782608695652,0.024779499714942598
SPG1_STRSG_Wu_2016.csv,1,100,pairwise_residual_from_doubles,random_doubles,100,147193,0.23149859746970253,0.23149859746970253,0.04483695652173913,0.04768097418833165
SPG1_STRSG_Wu_2016.csv,1,100,pairwise_residual_from_doubles,informative_pair_coverage,100,147193,0.21746375266881512,0.21746375266881512,0.019021739130434784,0.049558999429885196
SPG1_STRSG_Wu_2016.csv,2,20,pairwise_residual_from_doubles,random_doubles,20,147193,0.22904308951925928,0.22904308951925928,0.021739130434782608,0.009274612750449943
SPG1_STRSG_Wu_2016.csv,2,20,pairwise_residual_from_doubles,informative_pair_coverage,20,147193,0.21780858599874234,0.21780858599874234,0.021059782608695652,0.009911799885977039
SPG1_STRSG_Wu_2016.csv,2,50,pairwise_residual_from_doubles,random_doubles,50,147193,0.23172052671483376,0.23172052671483376,0.026494565217391304,0.023682742910516818
SPG1_STRSG_Wu_2016.csv,2,50,pairwise_residual_from_doubles,informative_pair_coverage,50,147193,0.21201366728768375,0.21201366728768375,0.021059782608695652,0.024779499714942598
SPG1_STRSG_Wu_2016.csv,2,100,pairwise_residual_from_doubles,random_doubles,100,147193,0.22945959165730812,0.22945959165730812,0.02377717391304348,0.047403990306806226
SPG1_STRSG_Wu_2016.csv,2,100,pairwise_residual_from_doubles,informative_pair_coverage,100,147193,0.21746375266881512,0.21746375266881512,0.019021739130434784,0.049558999429885196
SPG1_STRSG_Wu_2016.csv,3,20,pairwise_residual_from_doubles,random_doubles,20,147193,0.2247794079836341,0.2247794079836341,0.020380434782608696,0.009364042523857256
SPG1_STRSG_Wu_2016.csv,3,20,pairwise_residual_from_doubles,informative_pair_coverage,20,147193,0.21780858599874234,0.21780858599874234,0.021059782608695652,0.009911799885977039
SPG1_STRSG_Wu_2016.csv,3,50,pairwise_residual_from_doubles,random_doubles,50,147193,0.22581261591869786,0.22581261591869786,0.022418478260869564,0.02360449185878542
SPG1_STRSG_Wu_2016.csv,3,50,pairwise_residual_from_doubles,informative_pair_coverage,50,147193,0.21201366728768375,0.21201366728768375,0.021059782608695652,0.024779499714942598
SPG1_STRSG_Wu_2016.csv,3,100,pairwise_residual_from_doubles,random_doubles,100,147193,0.2215617063634217,0.2215617063634217,0.014945652173913044,0.04724127780241237
SPG1_STRSG_Wu_2016.csv,3,100,pairwise_residual_from_doubles,informative_pair_coverage,100,147193,0.21746375266881512,0.21746375266881512,0.019021739130434784,0.049558999429885196
SPG1_STRSG_Wu_2016.csv,4,20,pairwise_residual_from_doubles,random_doubles,20,147193,0.23156033654792857,0.23156033654792857,0.022418478260869564,0.009381431646464232
SPG1_STRSG_Wu_2016.csv,4,20,pairwise_residual_from_doubles,informative_pair_coverage,20,147193,0.21780858599874234,0.21780858599874234,0.021059782608695652,0.009911799885977039
SPG1_STRSG_Wu_2016.csv,4,50,pairwise_residual_from_doubles,random_doubles,50,147193,0.21981118648618392,0.21981118648618392,0.021059782608695652,0.02379204596690353
SPG1_STRSG_Wu_2016.csv,4,50,pairwise_residual_from_doubles,informative_pair_coverage,50,147193,0.21201366728768375,0.21201366728768375,0.021059782608695652,0.024779499714942598
SPG1_STRSG_Wu_2016.csv,4,100,pairwise_residual_from_doubles,random_doubles,100,147193,0.22406020066247162,0.22406020066247162,0.014945652173913044,0.047351822938985294
SPG1_STRSG_Wu_2016.csv,4,100,pairwise_residual_from_doubles,informative_pair_coverage,100,147193,0.21746375266881512,0.21746375266881512,0.019021739130434784,0.049558999429885196
PHOT_CHLRE_Chen_2023.csv,all,0,additive_all_singles,none,0,165231,-0.09044744136702428,0.09044744136702428,0.0,0.0
PHOT_CHLRE_Chen_2023.csv,0,20,pairwise_residual_from_doubles,random_doubles,20,165231,0.006935023259120325,0.006935023259120325,0.0,0.09121395998999032
PHOT_CHLRE_Chen_2023.csv,0,20,pairwise_residual_from_doubles,informative_pair_coverage,20,165231,-0.09482642866345169,0.09482642866345169,0.0,0.16735722266585698
PHOT_CHLRE_Chen_2023.csv,0,50,pairwise_residual_from_doubles,random_doubles,50,165231,-0.07320965589283664,0.07320965589283664,0.0,0.27550574360887037
PHOT_CHLRE_Chen_2023.csv,0,50,pairwise_residual_from_doubles,informative_pair_coverage,50,165231,-0.09602755066089151,0.09602755066089151,0.0,0.41282577268155685
PHOT_CHLRE_Chen_2023.csv,0,100,pairwise_residual_from_doubles,random_doubles,100,165231,-0.03949346260463821,0.03949346260463821,0.0,0.57902682210353
PHOT_CHLRE_Chen_2023.csv,0,100,pairwise_residual_from_doubles,informative_pair_coverage,100,165231,-0.08316549703444236,0.08316549703444236,0.0,0.7188925043792328
PHOT_CHLRE_Chen_2023.csv,1,20,pairwise_residual_from_doubles,random_doubles,20,165231,-0.01622546691117242,0.01622546691117242,0.0,0.10774825348704879
PHOT_CHLRE_Chen_2023.csv,1,20,pairwise_residual_from_doubles,informative_pair_coverage,20,165231,-0.09482642866345169,0.09482642866345169,0.0,0.16735722266585698
PHOT_CHLRE_Chen_2023.csv,1,50,pairwise_residual_from_doubles,random_doubles,50,165231,-0.033283491876666474,0.033283491876666474,0.0,0.2836814405006113
PHOT_CHLRE_Chen_2023.csv,1,50,pairwise_residual_from_doubles,informative_pair_coverage,50,165231,-0.09602755066089151,0.09602755066089151,0.0,0.41282577268155685
PHOT_CHLRE_Chen_2023.csv,1,100,pairwise_residual_from_doubles,random_doubles,100,165231,-0.03706619294838999,0.03706619294838999,0.0,0.5301645061388954
PHOT_CHLRE_Chen_2023.csv,1,100,pairwise_residual_from_doubles,informative_pair_coverage,100,165231,-0.08316549703444236,0.08316549703444236,0.0,0.7188925043792328
PHOT_CHLRE_Chen_2023.csv,2,20,pairwise_residual_from_doubles,random_doubles,20,165231,-0.08144078470027032,0.08144078470027032,0.0,0.1136293359983296
PHOT_CHLRE_Chen_2023.csv,2,20,pairwise_residual_from_doubles,informative_pair_coverage,20,165231,-0.09482642866345169,0.09482642866345169,0.0,0.16735722266585698
PHOT_CHLRE_Chen_2023.csv,2,50,pairwise_residual_from_doubles,random_doubles,50,165231,-0.017517484830894655,0.017517484830894655,0.0,0.27065670959032057
PHOT_CHLRE_Chen_2023.csv,2,50,pairwise_residual_from_doubles,informative_pair_coverage,50,165231,-0.09602755066089151,0.09602755066089151,0.0,0.41282577268155685
PHOT_CHLRE_Chen_2023.csv,2,100,pairwise_residual_from_doubles,random_doubles,100,165231,-0.02878059601960421,0.02878059601960421,0.0,0.5360525619508028
PHOT_CHLRE_Chen_2023.csv,2,100,pairwise_residual_from_doubles,informative_pair_coverage,100,165231,-0.08316549703444236,0.08316549703444236,0.0,0.7188925043792328
PHOT_CHLRE_Chen_2023.csv,3,20,pairwise_residual_from_doubles,random_doubles,20,165231,0.030606159231646796,0.030606159231646796,0.0006049606775559589,0.09974489673936432
PHOT_CHLRE_Chen_2023.csv,3,20,pairwise_residual_from_doubles,informative_pair_coverage,20,165231,-0.09482642866345169,0.09482642866345169,0.0,0.16735722266585698
PHOT_CHLRE_Chen_2023.csv,3,50,pairwise_residual_from_doubles,random_doubles,50,165231,-0.06716548642404978,0.06716548642404978,0.0,0.28818519651956587
PHOT_CHLRE_Chen_2023.csv,3,50,pairwise_residual_from_doubles,informative_pair_coverage,50,165231,-0.09602755066089151,0.09602755066089151,0.0,0.41282577268155685
PHOT_CHLRE_Chen_2023.csv,3,100,pairwise_residual_from_doubles,random_doubles,100,165231,-0.05070419736765063,0.05070419736765063,0.0,0.5521764268966979
PHOT_CHLRE_Chen_2023.csv,3,100,pairwise_residual_from_doubles,informative_pair_coverage,100,165231,-0.08316549703444236,0.08316549703444236,0.0,0.7188925043792328
PHOT_CHLRE_Chen_2023.csv,4,20,pairwise_residual_from_doubles,random_doubles,20,165231,-0.024234244212141123,0.024234244212141123,0.0,0.10914968767582679
PHOT_CHLRE_Chen_2023.csv,4,20,pairwise_residual_from_doubles,informative_pair_coverage,20,165231,-0.09482642866345169,0.09482642866345169,0.0,0.16735722266585698
PHOT_CHLRE_Chen_2023.csv,4,50,pairwise_residual_from_doubles,random_doubles,50,165231,-0.02278155447607293,0.02278155447607293,0.0,0.2662320507241872
